id,name,host_id,host_name,host_since,host_listings_count,zipcode,smart_location,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,cancellation_policy
3732103,Lake Union Hacker House - 2FL 4p 1U,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65021119,-122.3320348,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,2 months ago,6,strict
43373,Big sunny central house with view!,189356,Michael,8/2/2010,1,98103,"Seattle, WA",United States,47.65055156,-122.3305887,House,Private room,2,2,1,2,Real Bed,$59.00 ,$395.00 ,"$1,389.00 ",,$15.00 ,1,$10.00 ,2,730,today,182,moderate
5126365,Modern and Cozy Bedroom,1717300,Claire,2/7/2012,2,98105,"Seattle, WA",United States,47.66286984,-122.3248901,House,Private room,2,1,1,1,Real Bed,$80.00 ,$400.00 ,"$1,500.00 ",,$30.00 ,1,$10.00 ,1,1125,10 months ago,3,moderate
7182584,Cute Green Lake Cabin,1107424,Pamela,9/4/2011,1,98103,"Seattle, WA",United States,47.66659624,-122.3379123,House,Entire home/apt,5,1,2,3,Real Bed,$200.00 ,,"$3,000.00 ",,$40.00 ,4,$20.00 ,1,1125,2 weeks ago,3,flexible
5325214,Cozy Greenlake basement studio,4255498,Tracey,11/26/2012,2,98103,"Seattle, WA",United States,47.66330129,-122.3434587,House,Entire home/apt,3,1,0,1,Real Bed,$60.00 ,$325.00 ,"$1,250.00 ",,,1,$0.00 ,1,500,2 weeks ago,14,strict
2710274,"Cozy charming 1905 cottage, S room",10392662,Sheryl,12/2/2013,2,98103,"Seattle, WA",United States,47.65809327,-122.3317165,House,Private room,2,1,1,1,Real Bed,$59.00 ,,,,$15.00 ,1,$10.00 ,2,1125,4 weeks ago,86,moderate
5128160,Family-Ready Craftsman Home,26509491,Clay,1/22/2015,1,98105,"Seattle, WA",United States,47.65767236,-122.3258483,House,Entire home/apt,8,3,4,5,Real Bed,$575.00 ,"$3,250.00 ","$9,500.00 ",$500.00 ,$175.00 ,0,$0.00 ,4,31,3 weeks ago,5,moderate
3424114,Lake Union Hacker House - 3FL 4p 1U,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65020661,-122.3311043,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,2 months ago,4,strict
2776890,Bright 1BR Wallingford and Fremont,6719697,Claire L,6/3/2013,1,98103,"Seattle, WA",United States,47.64952916,-122.3321774,House,Entire home/apt,2,1,1,1,Real Bed,$139.00 ,,,,$25.00 ,1,$0.00 ,2,10,6 weeks ago,21,strict
4521755,Wallingford Terrace Sky,22840181,Samantha,10/22/2014,2,98103,"Seattle, WA",United States,47.65372,-122.3383883,Apartment,Entire home/apt,4,1,1,2,Real Bed,$70.00 ,$750.00 ,"$2,900.00 ",$250.00 ,$75.00 ,1,$0.00 ,2,1125,today,12,strict
3456599,Wallingford Craftsman 1 BR apt,3267988,Rebecca,8/15/2012,2,98103,"Seattle, WA",United States,47.65059636,-122.3340379,Apartment,Entire home/apt,4,1,1,1,Real Bed,$85.00 ,,"$2,500.00 ",,$50.00 ,2,$10.00 ,2,90,2 weeks ago,35,moderate
8207848,2BR/1BA Open-Concept Condo,31148752,Bo,4/13/2015,354,98103,"Seattle, WA",United States,47.65787896,-122.3417997,Apartment,Entire home/apt,4,1,2,2,Real Bed,$259.00 ,,,,$155.00 ,1,$0.00 ,3,1125,today,1,strict
10249527,Private Room in Wallingford Apt.,46619432,Michael,10/15/2015,1,98105,"Seattle, WA",United States,47.66189383,-122.3237494,Apartment,Private room,3,1,1,1,Airbed,$39.00 ,,,,,1,$0.00 ,1,1125,2 days ago,0,flexible
1252740,Private Bedroom & Bath; Modern Home,2931003,Durwood,7/14/2012,1,98103,"Seattle, WA",United States,47.66266784,-122.3450441,House,Private room,2,1.5,1,1,Real Bed,$70.00 ,$450.00 ,"$1,600.00 ",,,2,$25.00 ,2,14,4 weeks ago,66,flexible
4250938,Greenlake Classic 2 Bdrm Craftsman ,430709,Sea To Sky Rentals,3/8/2011,36,98105,"Seattle, WA",United States,47.66990224,-122.3240487,House,Entire home/apt,6,1,2,4,Real Bed,$166.00 ,,,,$209.00 ,1,$0.00 ,3,1125,today,2,strict
3791920,"Modern, private 1BR basement apt",2327457,Jen,5/9/2012,1,98103,"Seattle, WA",United States,47.66400538,-122.3283366,House,Entire home/apt,4,1,1,2,Real Bed,$99.00 ,$685.00 ,,,,2,$10.00 ,2,1125,2 weeks ago,70,moderate
4258762,Sunny Corner Apartment Wallingford,22102774,Julia,10/3/2014,1,98103,"Seattle, WA",United States,47.6593428,-122.3319395,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,,,$100.00 ,$20.00 ,1,$20.00 ,2,1125,7 weeks ago,25,strict
7364146,Modern Wallingford 1 Bedroom,2393756,Sarah,5/16/2012,1,98103,"Seattle, WA",United States,47.66263063,-122.3461182,Apartment,Entire home/apt,4,1,1,2,Real Bed,$100.00 ,,,$100.00 ,$75.00 ,2,$5.00 ,1,1125,a week ago,6,moderate
6765045,Charming 3BR home in Wallingford,3097100,Devin & Michelle,7/30/2012,1,98103,"Seattle, WA",United States,47.65510297,-122.3360436,House,Entire home/apt,7,1,3,4,Real Bed,$250.00 ,,,$200.00 ,$65.00 ,1,$0.00 ,2,1125,3 weeks ago,5,strict
3193738,Floating Home~Huge Deck~Kayaks~Bike,3979528,Amelia & Foxy,10/26/2012,5,98103,"Seattle, WA",United States,47.6473451,-122.3334862,House,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,"$1,600.00 ","$3,700.00 ",$400.00 ,$120.00 ,1,$0.00 ,7,1125,2 months ago,2,strict
8765219,Craftsman Home in Wallingford!,24046804,Sam,11/22/2014,1,98105,"Seattle, WA",United States,47.66214454,-122.3240169,House,Entire home/apt,5,1,1,2,Real Bed,$200.00 ,$833.00 ,"$2,940.00 ",$100.00 ,$50.00 ,1,$0.00 ,2,1125,3 days ago,2,flexible
8174285,Sunny Apartment in Wallingford,1224813,Cam,9/29/2011,4,98103,"Seattle, WA",United States,47.65321009,-122.3399708,Apartment,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,,,$300.00 ,$75.00 ,2,$25.00 ,5,60,2 weeks ago,1,strict
3403638,Lake Union Hacker House - 1FL 4p 2U,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65094245,-122.3325889,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,3 months ago,6,strict
7601333,Walkable bungalow with private yard,7229462,Lauren,7/2/2013,1,98103,"Seattle, WA",United States,47.65355382,-122.3289685,House,Entire home/apt,4,1,2,2,Real Bed,$215.00 ,"$1,205.00 ","$4,220.00 ",$250.00 ,$65.00 ,1,$0.00 ,2,31,3 months ago,5,flexible
6707735,Charming Seattle basement apartment,1782420,Carolyn And James,2/20/2012,1,98103,"Seattle, WA",United States,47.66436893,-122.3306356,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,$750.00 ,"$2,400.00 ",,$15.00 ,1,$0.00 ,1,1125,a week ago,46,flexible
7322718,Greenlake bungalow,38360428,Heidi,7/13/2015,1,98105,"Seattle, WA",United States,47.67025275,-122.3288856,House,Entire home/apt,5,1,3,3,Real Bed,$249.00 ,,,$300.00 ,$100.00 ,1,$0.00 ,4,1125,4 months ago,1,strict
3783162,Lovely 3 bedroom craftsman home!,19412970,Tom,8/3/2014,1,98103,"Seattle, WA",United States,47.66031845,-122.3319052,House,Entire home/apt,8,2,3,3,Real Bed,$295.00 ,,"$7,500.00 ",$300.00 ,$95.00 ,8,$40.00 ,1,1125,today,41,strict
6606,"Fab, private seattle urban cottage!",14942,Joyce,4/26/2009,3,98103,"Seattle, WA",United States,47.65410861,-122.3376053,Apartment,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,$670.00 ,,$200.00 ,$40.00 ,2,$10.00 ,2,1125,6 weeks ago,52,strict
3889280,Lake Union Hacker House - 2FL 2p U,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.6499608,-122.3327015,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,3 months ago,0,strict
3971137,Quaint Wallingford Studio,20580823,Marni,8/26/2014,1,98103,"Seattle, WA",United States,47.65769988,-122.3341513,Apartment,Entire home/apt,2,1,0,1,Real Bed,$85.00 ,,,$100.00 ,$8.00 ,0,$0.00 ,2,30,14 months ago,5,flexible
3889050,Lake Union Hacker House - 1FL 2p L,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65158166,-122.3307967,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,3 months ago,3,strict
799882,Spacious Basement Green Lake Room,4129144,Lisa,11/12/2012,2,98103,"Seattle, WA",United States,47.6708457,-122.3374666,House,Private room,2,1.5,1,1,Pull-out Sofa,$40.00 ,$200.00 ,$520.00 ,$150.00 ,$20.00 ,1,$15.00 ,1,1125,6 weeks ago,32,flexible
9508386,"Green Lake- funky, fresh, foosball!",184382,Harry & Amanda,7/29/2010,1,98103,"Seattle, WA",United States,47.66809219,-122.3367733,House,Entire home/apt,8,2,4,4,Real Bed,$245.00 ,,,$350.00 ,$150.00 ,4,$20.00 ,2,1125,5 weeks ago,1,moderate
6714817,"Bright, Modern, Seattle Classic.",35150457,Cody,6/6/2015,1,98103,"Seattle, WA",United States,47.66432019,-122.3291753,Apartment,Entire home/apt,2,1,1,1,Real Bed,$130.00 ,$900.00 ,,$350.00 ,$50.00 ,1,$0.00 ,5,22,5 months ago,2,flexible
3773700,Modern home in popular neighborhood,1821227,Lisa,2/27/2012,1,98105,"Seattle, WA",United States,47.66291652,-122.3267233,House,Entire home/apt,4,1.5,3,2,Real Bed,$210.00 ,,,,$100.00 ,1,$0.00 ,1,1125,4 weeks ago,6,flexible
3773568,"Spacious 2Br home sleeps 6, HotTub!",18888563,Darryl,7/25/2014,1,98105,"Seattle, WA",United States,47.67081358,-122.3274855,House,Entire home/apt,6,2.5,2,3,Real Bed,$439.00 ,"$2,399.00 ",,$399.00 ,$99.00 ,4,$35.00 ,2,1125,today,11,moderate
9313974,"Light, Airy Room in Spacious Home",1850689,Lucinda,3/3/2012,2,98103,"Seattle, WA",United States,47.65491445,-122.3380752,House,Private room,1,1,1,1,Real Bed,$90.00 ,$500.00 ,"$2,000.00 ",,,1,$0.00 ,1,1125,4 weeks ago,0,flexible
6492880,Colorful & Retro 1BR Greenlake Apt,5040298,Bev,2/10/2013,1,98105,"Seattle, WA",United States,47.6716421,-122.3252768,Apartment,Entire home/apt,3,1,1,1,Real Bed,$95.00 ,,,$100.00 ,$82.00 ,2,$25.00 ,2,15,3 days ago,13,strict
4879013,"Modern 2 bd apt, great neighborhood",6120181,Suzanne And Craig,4/27/2013,1,98105,"Seattle, WA",United States,47.66982241,-122.3269604,Apartment,Entire home/apt,4,1,2,3,Real Bed,$109.00 ,,,$100.00 ,$60.00 ,2,$15.00 ,2,1125,today,36,moderate
3732094,Lake Union Hacker House - 3FL 4p 1L,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65084966,-122.3329107,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$28.00 ,1,$0.00 ,4,1125,2 months ago,5,strict
873073,Charming Wallingford home w/ Views!,765012,Hernan,7/1/2011,1,98103,"Seattle, WA",United States,47.65543135,-122.3334223,House,Entire home/apt,4,1,2,1,Real Bed,$175.00 ,"$1,225.00 ","$5,000.00 ",$100.00 ,$75.00 ,4,$50.00 ,3,28,6 weeks ago,4,moderate
234898,Modern Apartment near 45th St & UW,1230087,Megan,9/30/2011,2,98105,"Seattle, WA",United States,47.66230982,-122.3268488,House,Entire home/apt,3,1,1,2,Real Bed,$80.00 ,$450.00 ,"$1,800.00 ",$100.00 ,$40.00 ,2,$0.00 ,4,365,6 days ago,69,strict
8533375,Sunlit 1-Bedroom apartment,42146727,Alison And Crai,8/21/2015,1,98105,"Seattle, WA",United States,47.66332376,-122.3257564,Apartment,Entire home/apt,2,1,1,1,Real Bed,$105.00 ,$600.00 ,,,,1,$0.00 ,2,1125,4 weeks ago,3,flexible
6854019,Spacious Home in Green Lake!,7980977,Amy,8/6/2013,2,98103,"Seattle, WA",United States,47.6658025,-122.3387674,House,Entire home/apt,8,3.5,3,3,Real Bed,$400.00 ,,,$250.00 ,$150.00 ,6,$15.00 ,1,1125,2 weeks ago,0,strict
8418650,Private duplex unit in Wallingford,44340751,Susan,9/16/2015,1,98103,"Seattle, WA",United States,47.65254159,-122.3387686,Apartment,Entire home/apt,4,1,2,3,Real Bed,$100.00 ,$575.00 ,"$1,950.00 ",$500.00 ,$50.00 ,3,$7.00 ,2,1125,3 days ago,12,moderate
3732076,Lake Union Hacker House - 1FL 4p 1L,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.64989806,-122.3312562,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,2 months ago,7,strict
4608592,Mid-century Duplex in Wallingford,23880457,Alexandra,11/18/2014,1,98105,"Seattle, WA",United States,47.65899259,-122.3246634,House,Entire home/apt,6,1,2,4,Real Bed,$160.00 ,,,$500.00 ,$20.00 ,4,$20.00 ,2,30,2 weeks ago,30,flexible
4862719,Charming stay near Greenlake.,798892,Chantel,7/9/2011,2,98103,"Seattle, WA",United States,47.66800609,-122.329389,House,Private room,2,1,1,1,Real Bed,$55.00 ,,,,,1,$10.00 ,1,1125,6 weeks ago,64,flexible
668169,"Quiet Greenlake house, large room",946910,Nathan,8/9/2011,2,98103,"Seattle, WA",United States,47.66642488,-122.3349052,House,Private room,3,1,1,2,Real Bed,$55.00 ,$370.00 ,$990.00 ,$300.00 ,$30.00 ,1,$15.00 ,3,30,2 weeks ago,16,strict
429453,Sunny Bedroom #2 w/View: Wallingfrd,1224813,Cam,9/29/2011,4,98103,"Seattle, WA",United States,47.6516632,-122.339685,House,Private room,2,2.5,1,1,Real Bed,$150.00 ,$500.00 ,"$1,450.00 ",,$30.00 ,1,$25.00 ,5,60,2 weeks ago,14,strict
10124808,Attic suite with private bathroom,39455401,Anita,7/24/2015,1,98103,"Seattle, WA",United States,47.65349108,-122.3409534,House,Private room,2,1,1,2,Real Bed,$55.00 ,,,,,1,$0.00 ,1,1125,2 weeks ago,0,flexible
7459684,"S.Wallingford, walk to UW, parking",15938400,Birgit,5/24/2014,2,98105,"Seattle, WA",United States,47.65708273,-122.3265511,House,Entire home/apt,6,1,2,2,Real Bed,$95.00 ,$595.00 ,"$2,100.00 ",$200.00 ,$50.00 ,2,$20.00 ,1,1125,today,17,strict
5992645,Charming & Cozy Greenlake Bungalow,24563934,Brandon,12/7/2014,7,98103,"Seattle, WA",United States,47.67096385,-122.3288633,House,Entire home/apt,4,1,2,2,Real Bed,$155.00 ,"$1,096.00 ","$3,500.00 ",$500.00 ,$100.00 ,4,$25.00 ,3,1125,today,1,strict
7917718,Sunny Room in the ƒ?¾ of Wallingford,2020017,Michael,3/27/2012,1,98105,"Seattle, WA",United States,47.66191806,-122.3249912,House,Private room,2,1,1,1,Real Bed,$55.00 ,$419.00 ,"$1,499.00 ",,$25.00 ,1,$15.00 ,1,1125,3 weeks ago,17,strict
2986056,Lake Union Hacker House - 2FL 4p 1L,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65099402,-122.332345,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,2 months ago,4,strict
2011193,Wallingford 3 Bedroom Craftsman,7675473,Marne,7/23/2013,3,98103,"Seattle, WA",United States,47.65612702,-122.3353029,House,Entire home/apt,7,2,3,5,Real Bed,$250.00 ,,,$400.00 ,$100.00 ,7,$25.00 ,2,28,a week ago,4,strict
3768626,Clean and Simple Green Lake Studio,19310498,Crystal,8/1/2014,1,98103,"Seattle, WA",United States,47.66752608,-122.3289111,House,Entire home/apt,2,1,0,1,Real Bed,$145.00 ,$875.00 ,"$2,500.00 ",$150.00 ,$50.00 ,2,$0.00 ,1,1125,4 weeks ago,44,flexible
2026794,"Cozy charming 1905 cottage, W room",10392662,Sheryl,12/2/2013,2,98103,"Seattle, WA",United States,47.65929724,-122.333096,House,Private room,2,1,1,1,Real Bed,$54.00 ,,,,$15.00 ,1,$10.00 ,1,1125,5 weeks ago,100,moderate
9154294,Stylish Wallingford 1-BD Apartment,34665595,Lisa,5/31/2015,1,98103,"Seattle, WA",United States,47.65257626,-122.328736,House,Entire home/apt,4,1,1,1,Real Bed,$99.00 ,$800.00 ,"$2,900.00 ",$100.00 ,,1,$0.00 ,2,1125,4 days ago,3,moderate
430610,"3br/3ba.  modern, roof deck, garage",165390,Seth,7/13/2010,5,98103,"Seattle, WA",United States,47.65410157,-122.3385109,House,Entire home/apt,8,3,3,3,Real Bed,$254.00 ,,"$6,300.00 ",$300.00 ,$125.00 ,7,$15.00 ,1,1125,yesterday,70,strict
3231850,Green Lake Carriage House,2744697,Jon,6/26/2012,1,98115,"Seattle, WA",United States,47.67048822,-122.3226001,Loft,Entire home/apt,3,1,0,2,Real Bed,$100.00 ,,,$200.00 ,$45.00 ,1,$0.00 ,2,14,today,84,strict
2976798, Cozy City Bedroom and Den,2066223,Patricia,4/3/2012,1,98105,"Seattle, WA",United States,47.65668734,-122.3265699,House,Private room,2,1,1,1,Real Bed,$65.00 ,$450.00 ,,$500.00 ,$10.00 ,2,$10.00 ,2,1125,a week ago,36,flexible
703058,True Wallingford Craftsman,1611114,Craig,1/15/2012,1,98103,"Seattle, WA",United States,47.65243416,-122.3378533,House,Entire home/apt,4,1,2,2,Real Bed,$150.00 ,,,$500.00 ,$60.00 ,2,$15.00 ,2,27,yesterday,86,moderate
7826541,Perfect Location 1BR in Wallingford,41209589,Dan,8/11/2015,2,98103,"Seattle, WA",United States,47.64826946,-122.3370324,Apartment,Entire home/apt,2,1,1,1,Real Bed,$140.00 ,,,,$30.00 ,2,$25.00 ,1,1125,7 weeks ago,1,moderate
240920,Quiet Greenlake house w/ balcony,946910,Nathan,8/9/2011,2,98103,"Seattle, WA",United States,47.668176,-122.3373708,House,Private room,3,1,1,2,Real Bed,$45.00 ,$275.00 ,$950.00 ,$250.00 ,$20.00 ,1,$10.00 ,3,31,2 weeks ago,15,strict
6655233,"Airy Green Lake Craftsman,Teal Room",20567228,Shana,8/26/2014,2,98105,"Seattle, WA",United States,47.6702672,-122.3253725,House,Private room,3,1,1,2,Real Bed,$74.00 ,$420.00 ,"$1,000.00 ",$100.00 ,$15.00 ,1,$10.00 ,1,1125,2 weeks ago,18,moderate
9866461,Sweet+Cozy+Safe Studio in Seattle,22969709,Eric,10/25/2014,1,98105,"Seattle, WA",United States,47.66190551,-122.3239717,Apartment,Private room,2,1,1,2,Real Bed,$60.00 ,,,,,2,$20.00 ,1,4,today,1,flexible
7957729,Wallingford Townhouse,11904909,Ashley,2/3/2014,1,98105,"Seattle, WA",United States,47.66222166,-122.3235871,House,Entire home/apt,5,2.5,2,3,Real Bed,$350.00 ,,,,,1,$0.00 ,3,1125,4 months ago,0,flexible
1428687,"Green Lake Oasis, Perfect Location",7290828,Steve,7/4/2013,1,98103,"Seattle, WA",United States,47.66632647,-122.3337413,Apartment,Entire home/apt,4,1,1,1,Real Bed,$135.00 ,"$1,000.00 ","$4,100.00 ",$350.00 ,$50.00 ,2,$5.00 ,2,1125,yesterday,32,strict
4803403,Cozy 1BD in Fremont/Wallingford!,24745881,Valerie,12/11/2014,1,98103,"Seattle, WA",United States,47.66198074,-122.3460958,Apartment,Entire home/apt,2,1,1,1,Real Bed,$85.00 ,$525.00 ,"$1,395.00 ",$200.00 ,$80.00 ,2,$30.00 ,2,1125,3 months ago,10,flexible
11012,"the orange house, quiet 'n central ",14942,Joyce,4/26/2009,3,98103,"Seattle, WA",United States,47.65447679,-122.3364643,House,Entire home/apt,8,2,3,3,Real Bed,$310.00 ,"$2,100.00 ",,$350.00 ,$195.00 ,4,$15.00 ,3,90,3 months ago,47,strict
3888924,Lake Union Hacker House - 1FL 2p U,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65127573,-122.3327965,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,3 months ago,3,strict
8842808,Wallingford Tudor Home,46308811,Barbara,10/11/2015,1,98103,"Seattle, WA",United States,47.66422711,-122.3390493,House,Entire home/apt,5,1,2,2,Real Bed,$215.00 ,,,$200.00 ,$30.00 ,5,$25.00 ,2,1125,2 days ago,0,strict
1114695,"99walkscore, 3br, deck, zoo,central",165390,Seth,7/13/2010,5,98103,"Seattle, WA",United States,47.66121706,-122.3394242,House,Entire home/apt,8,2.5,3,3,Airbed,$245.00 ,,,$200.00 ,$145.00 ,6,$15.00 ,1,1125,5 days ago,38,strict
1715582,An  Old Charm in Central Seattle,9046761,Younghee,9/25/2013,1,98103,"Seattle, WA",United States,47.6624767,-122.3326592,House,Private room,2,1.5,1,1,Real Bed,$65.00 ,,,,,1,$10.00 ,2,1125,4 weeks ago,25,moderate
6704734,Brand New Modern 1Br inWallingford,35097157,You You,6/5/2015,1,98105,"Seattle, WA",United States,47.66369278,-122.3283657,House,Entire home/apt,4,1,1,2,Real Bed,$85.00 ,,,$100.00 ,$40.00 ,2,$10.00 ,2,1125,2 weeks ago,0,moderate
8555098,Craftsman Bungalow Room,45032290,Michael,9/24/2015,1,98105,"Seattle, WA",United States,47.66767781,-122.3284138,House,Private room,2,1,1,1,Real Bed,$95.00 ,,,,,1,$0.00 ,1,1125,3 months ago,0,flexible
1214316,Great Room Near UW and Downtown,6137030,Jasmine,4/28/2013,2,98103,"Seattle, WA",United States,47.66358479,-122.340728,House,Private room,2,1,1,1,Real Bed,$57.00 ,$339.00 ,"$1,197.00 ",,$25.00 ,2,$25.00 ,1,60,2 weeks ago,83,moderate
7325455,"Private, Standalone Apartment!",24017361,Ryan,11/21/2014,1,98105,"Seattle, WA",United States,47.65736664,-122.326742,Bungalow,Entire home/apt,2,1,0,1,Real Bed,$75.00 ,,,$500.00 ,$20.00 ,1,$0.00 ,1,1125,2 weeks ago,1,flexible
6325685,Relax with a CANNACATION!,17935405,Anna,7/10/2014,2,98103,"Seattle, WA",United States,47.66440368,-122.3381274,House,Entire home/apt,3,1,0,1,Real Bed,$120.00 ,$825.00 ,,$250.00 ,$22.00 ,2,$10.00 ,1,29,today,44,strict
9596,"the down home ,central and fab!",14942,Joyce,4/26/2009,3,98103,"Seattle, WA",United States,47.65478743,-122.3365199,Apartment,Entire home/apt,6,1,1,6,Real Bed,$120.00 ,$725.00 ,,$200.00 ,$85.00 ,2,$15.00 ,3,21,2 weeks ago,32,strict
9568491,1bd Fremont lake Union view,22100785,Erika,10/3/2014,1,98103,"Seattle, WA",United States,47.65014725,-122.3417705,Apartment,Shared room,2,1,1,1,Couch,$40.00 ,$250.00 ,,,$5.00 ,1,$5.00 ,1,1125,3 days ago,4,flexible
1747184,Panoramic Water Views - 6bd/3ba,3904755,"Heather, Mike & Eleni",10/17/2012,2,98103,"Seattle, WA",United States,47.64923604,-122.3321802,House,Entire home/apt,12,3,6,6,Real Bed,$490.00 ,"$2,950.00 ","$7,500.00 ",$500.00 ,$225.00 ,6,$10.00 ,2,45,3 months ago,24,strict
8653843,Cozy Room for Rent in Green Lake!,43818412,Gayne,9/9/2015,1,98115,"Seattle, WA",United States,47.67169513,-122.3248793,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,$100.00 ,$15.00 ,2,$10.00 ,2,1125,5 weeks ago,2,flexible
6727729,The Wallingford Manor,5887608,Ryan & Taylor,4/12/2013,1,98103,"Seattle, WA",United States,47.64784967,-122.3360788,House,Entire home/apt,6,1,2,2,Real Bed,$200.00 ,,,,$45.00 ,2,$25.00 ,2,1125,today,5,moderate
3888986,Lake Union Hacker House - 2FL 2p L,1243056,Andrew,10/3/2011,37,98103,"Seattle, WA",United States,47.65105573,-122.3309857,House,Shared room,1,1,1,1,Real Bed,$40.00 ,$250.00 ,$750.00 ,$350.00 ,$35.00 ,1,$0.00 ,4,1125,5 weeks ago,1,strict
4135710,Floating Home~Kayaks~SUPs~Bikes,3979528,Amelia & Foxy,10/26/2012,5,98103,"Seattle, WA",United States,47.64811529,-122.3316654,House,Entire home/apt,2,1,1,2,Real Bed,$255.00 ,"$1,250.00 ","$2,750.00 ",$500.00 ,$95.00 ,2,$50.00 ,4,270,3 weeks ago,0,strict
3652434,Top Floor Suite with City Views,12806968,Angelica,3/4/2014,1,98103,"Seattle, WA",United States,47.65437002,-122.3278962,House,Private room,2,1,1,1,Real Bed,$95.00 ,$678.00 ,"$2,394.00 ",$100.00 ,$30.00 ,1,$0.00 ,1,10,today,88,moderate
7667990,Gorgeous apt with skyline view,38039499,Roie,7/9/2015,1,98103,"Seattle, WA",United States,47.65754176,-122.3415325,Apartment,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,,,$100.00 ,$20.00 ,1,$0.00 ,1,1125,3 months ago,1,moderate
4047058,GREEN SUITE - super clean - new bed,10061445,Roland,11/16/2013,3,98103,"Seattle, WA",United States,47.66858111,-122.3368802,House,Private room,2,2,1,1,Real Bed,$55.00 ,$432.00 ,,,$25.00 ,1,$25.00 ,1,365,3 days ago,49,strict
7163934,In-City Suite Retreat,35804562,Linda & Bob,6/14/2015,1,98103,"Seattle, WA",United States,47.66029589,-122.3402608,House,Private room,2,1,1,1,Real Bed,$85.00 ,$600.00 ,,,$20.00 ,1,$0.00 ,2,21,3 days ago,5,moderate
7717478,Charming Greenlake Craftsman,18229030,Josh,7/17/2014,1,98105,"Seattle, WA",United States,47.66993429,-122.3266899,House,Entire home/apt,8,1,4,3,Real Bed,$325.00 ,"$2,000.00 ","$5,000.00 ",$800.00 ,$75.00 ,4,$25.00 ,2,1125,5 months ago,0,flexible
4653552,Greenlake Apt. with Chef's Kitchen,24087447,Lela,11/23/2014,1,98103,"Seattle, WA",United States,47.67146344,-122.3341332,Apartment,Entire home/apt,5,1,2,3,Real Bed,$144.00 ,"$1,250.00 ","$4,410.00 ",$200.00 ,$80.00 ,1,$0.00 ,1,30,today,32,flexible
